BONUS_THEREMIN,BUILDING_THEREMIN_FACTORY,Dieselpunk,TECH_ELECTRONICS,75,10744
BONUS_BASKETS,BUILDING_BASKETWEAVER,Bead_Toy_Pottery,TECH_BASKETRY,4,7
BONUS_BASKETS,BUILDING_BASKETWEAVER,Buildings,TECH_BASKETRY,4,7
BONUS_BERLINITE,BUILDING_CORE_MINE,Pepper2000,TECH_NANOMINING,115,72474
BONUS_BERLINITE,BUILDING_BERLINITE_MINE,Buildings,TECH_INDUSTRIALISM,72,9484
BONUS_BEADS,BUILDING_BEAD_FACTORY,Buildings,TECH_ASSEMBLY_LINE,65,6042
BONUS_BEADS,BUILDING_MANUFACTURING_DISTRICT,Pepper2000,TECH_RAPID_PROTOTYPING,93,24485
BONUS_BEADS,BUILDING_BEADMAKER_WORKSHOP,Buildings,TECH_GUILDS,45,1445
BONUS_BEADS,BUILDING_BEADMAKER,Bead_Toy_Pottery,TECH_BEAD_MAKING,10,20
BONUS_BEADS,BUILDING_BEADMAKER,Buildings,TECH_BEAD_MAKING,10,20
BONUS_BICYCLES,BUILDING_MANUFACTURING_DISTRICT,Pepper2000,TECH_RAPID_PROTOTYPING,93,24485
BONUS_BICYCLES,BUILDING_BICYCLE_SHOP,Buildings,TECH_BICYCLES,67,6673
BONUS_BERRIES,BUILDING_FARMSCRAPER_II,Pepper2000,undefined,null,null
BONUS_BERRIES,BUILDING_BEARBERRY_FARM,Buildings,TECH_IRRIGATION,26,187
BONUS_BERRIES,BUILDING_BLACKBERRY_FARM,Buildings,TECH_IRRIGATION,26,187
BONUS_BERRIES,BUILDING_BLUEBERRY_FARM,Buildings,TECH_IRRIGATION,26,187
BONUS_BERRIES,BUILDING_ELDERBERRY_FARM,Buildings,TECH_IRRIGATION,26,187
BONUS_BERRIES,BUILDING_GOOSEBERRY_FARM,Buildings,TECH_IRRIGATION,26,187
BONUS_BERRIES,BUILDING_CRANBERRY_FARM,Buildings,TECH_IRRIGATION,26,187
BONUS_BERRIES,BUILDING_RASBERRY_FARM,Buildings,TECH_IRRIGATION,26,187
BONUS_BERRIES,BUILDING_STRAWBERRY_FARM,Buildings,TECH_IRRIGATION,26,187
BONUS_BIOFUEL,BUILDING_ULTRAFUEL_REFINERY,Pepper2000,undefined,null,null
BONUS_BIOFUEL,BUILDING_BIOFUEL_REFINERY,Buildings,TECH_BIOMATERIALS,89,21329
BONUS_BLENDER,BUILDING_ELECTRONICS_MANUFACTURING_DISTRICT,Pepper2000,TECH_RAPID_PROTOTYPING,93,24485
BONUS_BLENDER,BUILDING_BLENDER_FACTORY,Buildings,TECH_ELECTRONICS,75,10744
BONUS_BIONIC_SUITS,BUILDING_BIONICS_FACTORY,Buildings,TECH_BIONICS,105,42984
BONUS_BIOPOLYMERS,BUILDING_BIOPOLYMER_FACTORY,Buildings,TECH_BIOMATERIALS,89,21329
BONUS_BONE,BUILDING_SYNTHETIC_MEAT_BIOREACTOR,Pepper2000,TECH_REPLACEMENT_ORGANS,97,28189
BONUS_BONE,BUILDING_BLACKWATER_DRAW,Buildings,TECH_BONE_WORKING,8,15
BONUS_BONE,BUILDING_SLAUGHTERHOUSE,Buildings,TECH_COOKING,5,9
BONUS_BOOKS,BUILDING_MANUFACTURING_DISTRICT,Pepper2000,TECH_RAPID_PROTOTYPING,93,24485
BONUS_BOOKS,BUILDING_PRINTERS_WORKSHOP,Buildings,TECH_PRINTING_PRESS,51,2364
BONUS_BOOKS,BUILDING_BOOK_FACTORY,Buildings,TECH_ASSEMBLY_LINE,65,6042
BONUS_BORAX,BUILDING_ADVANCED_EARTHWORKS,Pepper2000,TECH_MODERN_SEISMOLOGY,81,13724
BONUS_BORAX,BUILDING_BORAX_MINE,Buildings,TECH_SALT_PROCESSING,25,164
BONUS_BRASS_INSTRUMENTS,BUILDING_MUSIC_FACTORY,Pepper2000,TECH_ASSEMBLY_LINE,65,6042
BONUS_BRASS_INSTRUMENTS,BUILDING_BRASS_MAKER,Buildings,TECH_FOLK_MUSIC,21,96
BONUS_BREAD,BUILDING_FOOD_MANUFACTURING_DISTRICT,Pepper2000,TECH_AUGMENTED_CONSUMABLES,102,38858
BONUS_BREAD,BUILDING_BAKERY,Buildings,TECH_BREAD_MAKING,21,96
BONUS_BRICKS,BUILDING_BRICK_FACTORY,Buildings,TECH_ASSEMBLY_LINE,65,6042
BONUS_BRICKS,BUILDING_ADVANCED_EARTHWORKS,Pepper2000,TECH_MODERN_SEISMOLOGY,81,13724
BONUS_BRICKS,BUILDING_BRICK_MASON,Buildings,TECH_MASONRY,24,144
BONUS_CANDLES,BUILDING_MANUFACTURING_DISTRICT,Pepper2000,TECH_RAPID_PROTOTYPING,93,24485
BONUS_CANDLES,BUILDING_CANDLE_FACTORY,Buildings,TECH_ASSEMBLY_LINE,65,6042
BONUS_CANDY,BUILDING_CANDY_STORE,Buildings,TECH_APICULTURE,22,110
BONUS_CAESIUM_ORE,BUILDING_CORE_MINE,Pepper2000,TECH_NANOMINING,115,72474
BONUS_CAESIUM_ORE,BUILDING_CAESIUM_MINE,Buildings,TECH_INDUSTRIALISM,72,9484
BONUS_CALCULATORS,BUILDING_ELECTRONICS_MANUFACTURING_DISTRICT,Pepper2000,TECH_RAPID_PROTOTYPING,93,24485
BONUS_CALCULATORS,BUILDING_CALCULATOR_FACTORY,Buildings,TECH_ELECTRONICS,75,10744
BONUS_CANDLES,BUILDING_CANDLEMAKER,Buildings,TECH_CANDLE_MAKING,27,213
BONUS_CANNED_FOOD,BUILDING_WELFARE_SQUARE,Mormon New,TECH_AGRICULTURAL_ENGINEERING,66,6351
BONUS_CANNED_FOOD,BUILDING_FARMSCRAPER_II,Pepper2000,undefined,null,null
BONUS_CANNED_FOOD,BUILDING_CANNERY,Buildings,TECH_FOOD_PRESERVATION,63,5460
BONUS_CARPETS,BUILDING_TEXTILE_DISTRICT,Pepper2000,TECH_RAPID_PROTOTYPING,93,24485
BONUS_CARPETS,BUILDING_CARPET_FACTORY,Buildings,TECH_ASSEMBLY_LINE,65,6042
BONUS_CARPETS,BUILDING_CARPET_MAKER,Buildings,TECH_AESTHETICS,38,749
BONUS_CAT,BUILDING_RE_PET_SHOP,Pepper2000,undefined,null,null
BONUS_CAT,BUILDING_CAT_BREEDER,Buildings,TECH_FELINE_DOMESTICATION,16,45
BONUS_CELLPHONES,BUILDING_ELECTRONICS_MANUFACTURING_DISTRICT,Pepper2000,TECH_RAPID_PROTOTYPING,93,24485
BONUS_CELLPHONES,BUILDING_CELLPHONE_FACTORY,Buildings,TECH_COMMUNICATION_NETWORKS,88,20610
BONUS_CELLULASE_CAPSULES,BUILDING_CELLULASE_CAPSULE_FACTORY,Buildings,TECH_BACTERIUM_ENGINEERING,97,28189
BONUS_CEMENT,BUILDING_LUNAR_CONCRETE_MILL,Pepper2000,TECH_LUNAR_COLONIZATION,101,37614
BONUS_CEMENT,BUILDING_ADVANCED_EARTHWORKS,Pepper2000,TECH_MODERN_SEISMOLOGY,81,13724
BONUS_CEMENT,BUILDING_CEMENT_MILL,Buildings,TECH_THERMODYNAMICS,63,5460
BONUS_CEMENT,BUILDING_CONCRETE_MASON,Buildings,TECH_CONCRETE,36,614
BONUS_CHALK,BUILDING_ADVANCED_EARTHWORKS,Pepper2000,TECH_MODERN_SEISMOLOGY,81,13724
BONUS_CHALK,BUILDING_CHALK_PIT,Buildings,TECH_NATURAL_PIGMENTS,6,11
BONUS_CHARCOAL,BUILDING_CHARCOAL_FIRE,Buildings,TECH_METAL_CASTING,25,164
BONUS_CHARCOAL,BUILDING_BONFIRE,Buildings,TECH_FIRE_MAKING,10,20
BONUS_CHARCOAL,BUILDING_IMU,Buildings,TECH_EARTH_OVEN,14,34
BONUS_CHARCOAL,BUILDING_FIRE_PIT,Buildings,TECH_CONTROLLED_FIRE,3,5
BONUS_CHARCOAL,BUILDING_NATURAL_WONDER_KRAKATOA,Natural_Wonders,TECH_LANGUAGE,1,3
BONUS_CHEESE,BUILDING_FOOD_MANUFACTURING_DISTRICT,Pepper2000,TECH_AUGMENTED_CONSUMABLES,102,38858
BONUS_CHEESE,BUILDING_CHEESE_FACTORY,Buildings,TECH_ASSEMBLY_LINE,65,6042
BONUS_CHEESE,BUILDING_CHEESE_SHOP,Buildings,TECH_CUISINE,29,274
BONUS_CHEMICALS,BUILDING_LUNAR_CHEMICAL_STORAGE,Pepper2000,TECH_LUNAR_COLONIZATION,101,37614
BONUS_CHEMICALS,BUILDING_CHEMISTRY_LAB,Buildings,TECH_CHEMISTRY,56,3274
BONUS_CHEMICALS,BUILDING_CHEMICAL_PLANT,Buildings,TECH_POLYMERIZATION,66,6351
BONUS_CHOCOLATE,BUILDING_FOOD_MANUFACTURING_DISTRICT,Pepper2000,TECH_AUGMENTED_CONSUMABLES,102,38858
BONUS_CHOCOLATE,BUILDING_COCOA_PLANTATION,Buildings,TECH_SPICE_TRADE,36,614
BONUS_BUGS,BUILDING_LUNAR_BUG_FARM,Pepper2000,TECH_LUNAR_MANUFACTURING,102,38858
BONUS_BUGS,BUILDING_AGROFOREST,Pepper2000,undefined,null,null
BONUS_BUGS,BUILDING_ASSASSINBUGX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_ARBORETUM,Pepper2000,undefined,null,null
BONUS_BUGS,BUILDING_BUTTERFLYX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_CICADAX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_CRICKETX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_GOLIATHX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_DRAGONFLYX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_FIREFLYX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_HERCULESX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_PRAYINGMANTISX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_JUNEBUGX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_SCARAB_BEETLEX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_SCORPIONX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_WEAVINGSPIDERX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_ASSASSINBUG,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_BAMBOOWORM,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_BUTTERFLY,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_CENTIPEDE,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_BOGONG,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_CICADA,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_CRICKET,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_DRAGONFLY,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_FIREFLY,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_DUNGBEETLE,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_COCKROACH,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_LADYBUGX,Buildings,TECH_GARDENING,27,213
BONUS_BUGS,BUILDING_GOLIATH,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_GRASSHOPPER,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_JUNEBUG,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_HERCULES,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_MEALWORM,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_LADYBUG,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_MEZCALWORM,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_PALMWEEVIL,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_JUMILES,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_PRAYINGMANTIS,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_RICEBEETLE,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_PILLBUG,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_SCARAB_BEETLE,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_SCORPION,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_TARANTULA,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_WEAVINGSPIDER,Buildings,TECH_SERICULTURE,26,187
BONUS_BUGS,BUILDING_ANTHILL,Buildings,TECH_SCAVENGING,2,4
BONUS_BUGS,BUILDING_BUG_CATCHER,Buildings,TECH_SCAVENGING,2,4
BONUS_BUGS,BUILDING_GATHERER_EARTHWORM,Buildings,TECH_SCAVENGING,2,4
BONUS_BUGS,BUILDING_TERMITE_MOUND,Buildings,TECH_SCAVENGING,2,4
BONUS_BUGS,BUILDING_GATHERER_SNAIL,Buildings,TECH_SCAVENGING,2,4
BONUS_BUGS,BUILDING_MOPANE,Buildings,TECH_SERICULTURE,26,187
BONUS_CINNABAR_ORE,BUILDING_ADVANCED_EARTHWORKS,Pepper2000,TECH_MODERN_SEISMOLOGY,81,13724
BONUS_CINNABAR_ORE,BUILDING_MERCURY_MINE,Buildings,TECH_LEAD_WORKING,24,144
BONUS_CHROMITE_ORE,BUILDING_CORE_MINE,Pepper2000,TECH_NANOMINING,115,72474
BONUS_CHROMITE_ORE,BUILDING_CROMITE_MINE,Buildings,TECH_INDUSTRIALISM,72,9484
BONUS_CLAY,BUILDING_ADVANCED_EARTHWORKS,Pepper2000,TECH_MODERN_SEISMOLOGY,81,13724
BONUS_CLAY,BUILDING_CLAY_PIT,Buildings,TECH_NATURAL_PIGMENTS,6,11
BONUS_CLOTH,BUILDING_TEXTILE_DISTRICT,Pepper2000,TECH_RAPID_PROTOTYPING,93,24485
BONUS_CLOTH,BUILDING_CLOTH_FACTORY,Buildings,TECH_ASSEMBLY_LINE,65,6042
BONUS_CLOTH,BUILDING_WEAVER,Buildings,TECH_WEAVING,3,5
BONUS_CLOTHING,BUILDING_TEXTILE_DISTRICT,Pepper2000,TECH_RAPID_PROTOTYPING,93,24485
BONUS_CLOTHING,BUILDING_TEXTILE_MILL,Buildings,TECH_REPLACEABLE_PARTS,59,3934
BONUS_CLOTHING,BUILDING_SEAMSTRESS_HUT,Buildings,TECH_SEWING,7,13
BONUS_CLOTHING,BUILDING_TEXTILE_FACTORY,Buildings,TECH_ASSEMBLY_LINE,65,6042
BONUS_CARCASS,BUILDING_MAMMOTH_HERD,Mammoths,undefined,null,null
BONUS_CARCASS,BUILDING_BISON_HERD,Buildings,undefined,null,null
BONUS_CARCASS,BUILDING_MAMMOTH_TRAINER,Mammoths,TECH_MEGAFAUNA_DOMESTICATION,18,60
BONUS_CARCASS,BUILDING_BUFFALO_HERD,Buildings,undefined,null,null
BONUS_CARCASS,BUILDING_WHALERS,Buildings,TECH_COMMERCIAL_WHALING,46,1563
BONUS_CARCASS,BUILDING_ZEBRA_HERD,Zebra_Mounts,TECH_MEGAFAUNA_DOMESTICATION,18,60
BONUS_CARCASS,BUILDING_COW_HERD,Buildings,TECH_ANIMAL_HUSBANDRY,15,39
BONUS_CARCASS,BUILDING_CAMEL_HERD,Buildings,TECH_ANIMAL_HUSBANDRY,15,39
BONUS_CARCASS,BUILDING_DONKEY_HERD,Buildings,TECH_ANIMAL_HUSBANDRY,15,39
BONUS_CARCASS,BUILDING_DEER_HERD,Buildings,undefined,null,null
BONUS_CARCASS,BUILDING_ELEPHANT_HERD,Buildings,undefined,null,null
BONUS_CARCASS,BUILDING_RATITE_HERD,Buildings,TECH_MEGAFAUNA_DOMESTICATION,18,60
BONUS_CARCASS,BUILDING_MUSKOX_HERD,Buildings,TECH_ANIMAL_HUSBANDRY,15,39
BONUS_CARCASS,BUILDING_HORSE_HERD,Buildings,TECH_ANIMAL_HUSBANDRY,15,39
BONUS_CARCASS,BUILDING_PIG_HERD,Buildings,TECH_ANIMAL_HUSBANDRY,15,39
BONUS_CARCASS,BUILDING_SHEEP_HERD,Buildings,undefined,null,null
BONUS_CARCASS,BUILDING_LLAMA_HERD,Buildings,undefined,null,null
BONUS_CARCASS,BUILDING_ROO_HERD,Buildings,undefined,null,null
BONUS_CARCASS,BUILDING_GOAT_HERD,Buildings,undefined,null,null
BONUS_CARCASS,BUILDING_NARWAL_CAMP,Buildings,TECH_SAILING,22,110
BONUS_CARCASS,BUILDING_GOAT_FARM,Buildings,TECH_ANIMAL_HUSBANDRY,15,39
BONUS_CARCASS,BUILDING_OXEN_FARM,Buildings,TECH_TRADE,25,164
BONUS_CARCASS,BUILDING_SHEEP_FARM,Buildings,TECH_ANIMAL_HUSBANDRY,15,39
BONUS_CARCASS,BUILDING_WALRUS_CAMP,Buildings,TECH_HARPOON_MAKING,15,39
BONUS_CARCASS,BUILDING_ANTELOPE_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_AUROCHS_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_BOAR_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_BISON_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_CARIBOU_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_COW_FARM,Buildings,TECH_ANIMAL_HUSBANDRY,15,39
BONUS_CARCASS,BUILDING_DEER_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_DIPROTODON_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_EMU_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_ELEPHANT_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_ICEAGEBISON_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_KANGAROO_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_GIRAFFE_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_PIG_FARM,Buildings,TECH_ANIMAL_HUSBANDRY,15,39
BONUS_CARCASS,BUILDING_MEGALOCEROS_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_HIPPO_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_MAMMOTH_CAMP,Buildings,TECH_TRACKING,8,15
BONUS_CARCASS,BUILDING_MOUFLON_CAMP,Buildings,TECH_TRACKING,8,15
